,longitude,latitude,month,hour,day,local_authority_(district),1st_road_class,1st_road_number,speed_limit,accident,weather_conditions,junction_detail
4665,-3.056288,55.857342,4,6,13,25,6,0,30,0,1,0
4666,-3.056288,55.857342,10,17,12,595,6,0,30,0,1,0
4667,-3.056288,55.857342,2,20,19,110,6,0,30,0,1,0
4668,-2.077286,52.579518,6,8,22,309,6,0,30,1,1,3
4669,-2.077286,52.579518,1,19,9,3,6,0,30,0,1,3
4670,-2.077286,52.579518,2,23,3,392,6,0,30,0,1,3
4671,-2.077286,52.579518,12,9,4,402,6,0,30,0,1,3
4672,-1.773272,53.836851,2,13,23,200,6,0,30,1,1,9
4673,-1.773272,53.836851,6,14,24,739,6,0,30,0,1,9
4674,-1.773272,53.836851,3,14,19,201,6,0,30,0,1,9
4675,-1.773272,53.836851,3,17,27,538,6,0,30,0,1,9
4676,-1.668959,54.381694,6,18,22,184,3,6136,60,1,1,0
4677,-1.668959,54.381694,7,19,1,9,3,6136,60,0,1,0
4678,-1.668959,54.381694,11,10,8,830,3,6136,60,0,1,0
4679,-1.668959,54.381694,5,7,7,35,3,6136,60,0,1,0
4680,-2.912811,53.830912,5,8,29,74,3,585,50,1,2,0
4681,-2.912811,53.830912,8,14,4,267,3,585,50,0,2,0
4682,-2.912811,53.830912,12,5,2,196,3,585,50,0,2,0
4683,-2.912811,53.830912,9,23,24,602,3,585,50,0,2,0
4684,-3.204768,55.953848,9,12,25,923,6,0,30,1,1,6
4685,-3.204768,55.953848,4,20,8,184,6,0,30,0,1,6
4686,-3.204768,55.953848,8,12,6,365,6,0,30,0,1,6
4687,-3.204768,55.953848,1,19,23,653,6,0,30,0,1,6
4688,-1.819158,50.721949,9,14,23,640,6,0,30,1,1,3
4689,-1.819158,50.721949,9,5,28,347,6,0,30,0,1,3
4690,-1.819158,50.721949,6,8,10,815,6,0,30,0,1,3
4691,-1.819158,50.721949,5,23,3,14,6,0,30,0,1,3
4692,-4.141409,50.411266,2,4,15,583,4,3413,30,1,1,3
4693,-4.141409,50.411266,6,4,24,283,4,3413,30,0,1,3
4694,-4.141409,50.411266,1,9,7,66,4,3413,30,0,1,3
4695,-4.141409,50.411266,4,1,26,884,4,3413,30,0,1,3
4696,-0.900549,52.259317,1,15,28,384,3,508,40,1,1,6
4697,-0.900549,52.259317,1,4,14,416,3,508,40,0,1,6
4698,-0.900549,52.259317,9,14,1,911,3,508,40,0,1,6
4699,-0.900549,52.259317,8,9,16,57,3,508,40,0,1,6
4700,-1.066597,52.639993,5,17,22,364,6,1086,30,1,1,0
4701,-1.066597,52.639993,8,15,6,595,6,1086,30,0,1,0
4702,-1.066597,52.639993,11,2,22,705,6,1086,30,0,1,0
4703,-1.066597,52.639993,11,5,13,883,6,1086,30,0,1,0
4704,-1.908395,50.749103,5,21,21,640,6,0,30,1,1,3
4705,-1.908395,50.749103,11,9,22,462,6,0,30,0,1,3
4706,-1.908395,50.749103,3,16,23,603,6,0,30,0,1,3
4707,-1.908395,50.749103,3,20,13,936,6,0,30,0,1,3
4708,-1.201753,53.633343,7,16,22,211,6,0,60,1,1,3
4709,-1.201753,53.633343,1,10,21,531,6,0,60,0,1,3
4710,-1.201753,53.633343,3,8,27,854,6,0,60,0,1,3
4711,-1.201753,53.633343,7,9,19,783,6,0,60,0,1,3
4712,-0.405551,53.858545,1,17,19,231,3,1079,40,1,1,8
4713,-0.405551,53.858545,3,4,6,195,3,1079,40,0,1,8
4714,-0.405551,53.858545,9,17,12,277,3,1079,40,0,1,8
4715,-0.405551,53.858545,7,22,4,426,3,1079,40,0,1,8
4716,-1.877886,50.740218,3,16,18,640,6,0,30,1,1,3
4717,-1.877886,50.740218,1,18,4,466,6,0,30,0,1,3
4718,-1.877886,50.740218,12,18,24,392,6,0,30,0,1,3
4719,-1.877886,50.740218,2,22,6,35,6,0,30,0,1,3
4720,-1.879555,52.518711,3,16,23,300,6,0,30,1,1,3
4721,-1.879555,52.518711,5,1,13,248,6,0,30,0,1,3
4722,-1.879555,52.518711,10,15,16,875,6,0,30,0,1,3
4723,-1.879555,52.518711,10,7,20,453,6,0,30,0,1,3
4724,-2.269013,53.064219,2,10,15,253,3,500,70,1,1,0
4725,-2.269013,53.064219,5,6,19,630,3,500,70,0,1,0
4726,-2.269013,53.064219,9,10,14,771,3,500,70,0,1,0
4727,-2.269013,53.064219,2,16,12,356,3,500,70,0,1,0
4728,0.542876,51.30222,9,18,19,536,5,97,20,1,1,0
4729,0.542876,51.30222,1,5,13,140,5,97,20,0,1,0
4730,0.542876,51.30222,3,13,12,107,5,97,20,0,1,0
4731,0.542876,51.30222,6,0,12,146,5,97,20,0,1,0
4732,-2.691632,50.950418,4,9,15,610,6,0,60,1,1,0
4733,-2.691632,50.950418,12,16,10,149,6,0,60,0,1,0
4734,-2.691632,50.950418,9,23,15,323,6,0,60,0,1,0
4735,-2.691632,50.950418,12,15,1,936,6,0,60,0,1,0
4736,0.116967,51.527337,2,16,16,16,5,0,30,1,1,3
4737,0.116967,51.527337,3,18,12,608,5,0,30,0,1,3
4738,0.116967,51.527337,7,19,28,660,5,0,30,0,1,3
4739,0.116967,51.527337,4,16,2,322,5,0,30,0,1,3
4740,-2.936218,53.394093,12,7,23,91,6,0,30,1,1,6
4741,-2.936218,53.394093,10,14,11,913,6,0,30,0,1,6
4742,-2.936218,53.394093,7,13,6,271,6,0,30,0,1,6
4743,-2.936218,53.394093,10,15,21,121,6,0,30,0,1,6
4744,-2.447537,53.728031,9,7,26,70,4,6232,40,1,1,3
4745,-2.447537,53.728031,10,12,20,294,4,6232,40,0,1,3
4746,-2.447537,53.728031,9,18,14,371,4,6232,40,0,1,3
4747,-2.447537,53.728031,7,7,25,86,4,6232,40,0,1,3
4748,-2.310305,53.451446,12,15,22,112,5,0,30,1,2,9
4749,-2.310305,53.451446,9,11,20,779,5,0,30,0,2,9
4750,-2.310305,53.451446,4,7,24,559,5,0,30,0,2,9
4751,-2.310305,53.451446,5,0,25,638,5,0,30,0,2,9
4752,-2.172042,57.179951,5,20,24,910,6,0,30,1,1,3
4753,-2.172042,57.179951,11,3,1,260,6,0,30,0,1,3
4754,-2.172042,57.179951,3,2,27,814,6,0,30,0,1,3
4755,-2.172042,57.179951,8,6,3,659,6,0,30,0,1,3
4756,-0.035786,51.428287,1,20,24,7,3,2218,30,1,1,3
4757,-0.035786,51.428287,5,21,22,655,3,2218,30,0,1,3
4758,-0.035786,51.428287,6,12,10,2,3,2218,30,0,1,3
4759,-0.035786,51.428287,8,15,26,758,3,2218,30,0,1,3
4760,-0.85474,54.389597,4,13,17,186,6,2265,60,1,1,0
4761,-0.85474,54.389597,1,4,27,839,6,2265,60,0,1,0
4762,-0.85474,54.389597,12,8,18,62,6,2265,60,0,1,0
4763,-0.85474,54.389597,10,7,19,128,6,2265,60,0,1,0
4764,0.867564,51.127151,1,19,23,530,3,2042,40,1,1,1
4765,0.867564,51.127151,3,0,7,725,3,2042,40,0,1,1
4766,0.867564,51.127151,1,0,27,79,3,2042,40,0,1,1
4767,0.867564,51.127151,5,16,13,468,3,2042,40,0,1,1
4768,-1.303905,53.701537,1,10,13,206,6,0,30,1,1,0
4769,-1.303905,53.701537,8,19,20,347,6,0,30,0,1,0
4770,-1.303905,53.701537,9,19,26,244,6,0,30,0,1,0
4771,-1.303905,53.701537,9,23,15,770,6,0,30,0,1,0
4772,-0.288664,51.044531,9,14,15,562,3,281,40,1,1,3
4773,-0.288664,51.044531,10,13,2,650,3,281,40,0,1,3
4774,-0.288664,51.044531,3,23,11,434,3,281,40,0,1,3
4775,-0.288664,51.044531,2,7,3,370,3,281,40,0,1,3
4776,-2.732897,53.647078,1,16,27,73,6,0,30,1,4,6
4777,-2.732897,53.647078,12,8,23,451,6,0,30,0,4,6
4778,-2.732897,53.647078,6,22,25,637,6,0,30,0,4,6
4779,-2.732897,53.647078,4,22,12,615,6,0,30,0,4,6
4780,-1.110534,51.741021,12,14,29,484,6,233,60,1,1,3
4781,-1.110534,51.741021,3,4,8,437,6,233,60,0,1,3
4782,-1.110534,51.741021,5,17,7,100,6,233,60,0,1,3
4783,-1.110534,51.741021,11,1,21,590,6,233,60,0,1,3
4784,-0.238674,51.747105,6,21,16,438,6,1362,30,1,1,3
4785,-0.238674,51.747105,1,4,23,487,6,1362,30,0,1,3
4786,-0.238674,51.747105,6,0,12,819,6,1362,30,0,1,3
4787,-0.238674,51.747105,8,20,14,352,6,1362,30,0,1,3
4788,-1.284075,53.358084,2,20,20,213,1,1,70,1,9,5
4789,-1.284075,53.358084,5,23,22,829,1,1,70,0,9,5
4790,-1.284075,53.358084,5,8,16,577,1,1,70,0,9,5
4791,-1.284075,53.358084,10,7,27,556,1,1,70,0,9,5
4792,-1.750001,53.768775,1,8,15,200,3,6177,30,1,1,1
4793,-1.750001,53.768775,2,12,16,185,3,6177,30,0,1,1
4794,-1.750001,53.768775,1,16,25,285,3,6177,30,0,1,1
4795,-1.750001,53.768775,3,0,20,717,3,6177,30,0,1,1
4796,-2.283163,53.468322,8,18,31,107,3,5063,30,1,1,3
4797,-2.283163,53.468322,6,11,19,903,3,5063,30,0,1,3
4798,-2.283163,53.468322,7,2,24,416,3,5063,30,0,1,3
4799,-2.283163,53.468322,1,3,10,502,3,5063,30,0,1,3
4800,0.368998,51.580675,1,7,29,452,3,127,70,1,1,0
4801,0.368998,51.580675,9,10,9,450,3,127,70,0,1,0
4802,0.368998,51.580675,3,20,13,645,3,127,70,0,1,0
4803,0.368998,51.580675,6,4,28,237,3,127,70,0,1,0
4804,-2.327778,52.66638,1,10,18,286,1,54,70,1,1,0
4805,-2.327778,52.66638,8,22,3,920,1,54,70,0,1,0
4806,-2.327778,52.66638,6,22,19,550,1,54,70,0,1,0
4807,-2.327778,52.66638,6,7,9,87,1,54,70,0,1,0
4808,1.426012,51.340592,3,8,13,541,3,255,30,1,9,3
4809,1.426012,51.340592,4,23,7,920,3,255,30,0,9,3
4810,1.426012,51.340592,3,18,1,497,3,255,30,0,9,3
4811,1.426012,51.340592,12,12,19,491,3,255,30,0,9,3
4812,-1.250551,54.569479,11,2,20,243,6,0,30,1,1,3
4813,-1.250551,54.569479,9,4,12,637,6,0,30,0,1,3
4814,-1.250551,54.569479,4,2,24,142,6,0,30,0,1,3
4815,-1.250551,54.569479,1,23,25,524,6,0,30,0,1,3
4816,-2.222602,51.512432,6,15,16,635,1,4,70,1,1,0
4817,-2.222602,51.512432,8,18,28,542,1,4,70,0,1,0
4818,-2.222602,51.512432,5,1,5,309,1,4,70,0,1,0
4819,-2.222602,51.512432,12,15,11,662,1,4,70,0,1,0
4820,-0.17391,51.485375,3,1,22,12,3,3217,30,1,1,0
4821,-0.17391,51.485375,11,13,12,931,3,3217,30,0,1,0
4822,-0.17391,51.485375,10,6,28,2,3,3217,30,0,1,0
4823,-0.17391,51.485375,7,6,27,11,3,3217,30,0,1,0
4824,-3.981251,55.859924,10,21,17,932,4,802,30,1,1,6
4825,-3.981251,55.859924,7,1,5,784,4,802,30,0,1,6
4826,-3.981251,55.859924,2,20,18,293,4,802,30,0,1,6
4827,-3.981251,55.859924,11,19,22,218,4,802,30,0,1,6
4828,-2.196498,53.555773,6,9,26,106,3,664,30,1,1,3
4829,-2.196498,53.555773,7,12,20,847,3,664,30,0,1,3
4830,-2.196498,53.555773,12,20,5,329,3,664,30,0,1,3
4831,-2.196498,53.555773,5,18,17,4,3,664,30,0,1,3
4832,-4.371089,55.903799,7,0,23,926,6,0,30,1,1,6
4833,-4.371089,55.903799,10,3,5,542,6,0,30,0,1,6
4834,-4.371089,55.903799,7,15,1,419,6,0,30,0,1,6
4835,-4.371089,55.903799,3,6,1,462,6,0,30,0,1,6
4836,-1.904114,52.467967,11,3,22,300,3,4540,30,1,9,0
4837,-1.904114,52.467967,6,18,11,867,3,4540,30,0,9,0
4838,-1.904114,52.467967,1,18,6,140,3,4540,30,0,9,0
4839,-1.904114,52.467967,1,14,2,637,3,4540,30,0,9,0
4840,-1.468413,53.376754,7,7,28,215,6,0,30,1,1,6
4841,-1.468413,53.376754,12,12,28,15,6,0,30,0,1,6
4842,-1.468413,53.376754,12,18,1,707,6,0,30,0,1,6
4843,-1.468413,53.376754,5,10,4,466,6,0,30,0,1,6
4844,-0.390702,51.525509,2,18,27,26,3,312,30,1,1,1
4845,-0.390702,51.525509,2,1,6,631,3,312,30,0,1,1
4846,-0.390702,51.525509,10,6,16,147,3,312,30,0,1,1
4847,-0.390702,51.525509,12,13,24,718,3,312,30,0,1,1
4848,-0.394483,51.306596,7,16,23,510,1,25,70,1,1,0
4849,-0.394483,51.306596,4,19,12,798,1,25,70,0,1,0
4850,-0.394483,51.306596,4,21,8,258,1,25,70,0,1,0
4851,-0.394483,51.306596,1,1,22,811,1,25,70,0,1,0
4852,-1.633692,55.065052,2,7,27,148,3,19,50,1,1,1
4853,-1.633692,55.065052,3,2,3,325,3,19,50,0,1,1
4854,-1.633692,55.065052,12,20,6,337,3,19,50,0,1,1
4855,-1.633692,55.065052,8,4,28,900,3,19,50,0,1,1
4856,-1.482441,52.902311,4,20,22,323,6,0,30,1,1,3
4857,-1.482441,52.902311,2,5,20,467,6,0,30,0,1,3
4858,-1.482441,52.902311,10,9,25,804,6,0,30,0,1,3
4859,-1.482441,52.902311,9,2,24,102,6,0,30,0,1,3
4860,-2.465144,53.094931,9,17,16,129,5,0,30,1,1,3
4861,-2.465144,53.094931,6,15,21,320,5,0,30,0,1,3
4862,-2.465144,53.094931,6,12,2,185,5,0,30,0,1,3
4863,-2.465144,53.094931,11,21,21,107,5,0,30,0,1,3
4864,-0.35022,51.398658,6,16,24,510,4,369,30,1,1,0
4865,-0.35022,51.398658,5,19,2,937,4,369,30,0,1,0
4866,-0.35022,51.398658,3,21,12,4,4,369,30,0,1,0
4867,-0.35022,51.398658,5,14,12,835,4,369,30,0,1,0
4868,0.739602,52.4106,2,12,15,400,5,587,30,1,1,0
4869,0.739602,52.4106,2,12,21,716,5,587,30,0,1,0
4870,0.739602,52.4106,12,9,14,547,5,587,30,0,1,0
4871,0.739602,52.4106,3,23,25,274,5,587,30,0,1,0
4872,-2.517638,53.259231,5,8,14,130,3,559,30,1,1,0
4873,-2.517638,53.259231,1,17,2,15,3,559,30,0,1,0
4874,-2.517638,53.259231,7,12,9,90,3,559,30,0,1,0
4875,-2.517638,53.259231,2,8,7,399,3,559,30,0,1,0
4876,-0.159176,51.425614,3,8,16,10,5,0,30,1,1,3
4877,-0.159176,51.425614,3,5,27,842,5,0,30,0,1,3
4878,-0.159176,51.425614,7,1,25,226,5,0,30,0,1,3
4879,-0.159176,51.425614,12,14,15,93,5,0,30,0,1,3
4880,-1.292697,50.70285,4,16,13,505,3,3020,40,1,1,0
4881,-1.292697,50.70285,5,16,3,397,3,3020,40,0,1,0
4882,-1.292697,50.70285,1,8,4,898,3,3020,40,0,1,0
4883,-1.292697,50.70285,7,19,21,609,3,3020,40,0,1,0
4884,1.314257,52.649266,4,15,28,404,3,1042,40,1,1,3
4885,1.314257,52.649266,6,2,19,400,3,1042,40,0,1,3
4886,1.314257,52.649266,4,6,5,884,3,1042,40,0,1,3
4887,1.314257,52.649266,6,18,13,938,3,1042,40,0,1,3
4888,-3.659782,51.492938,8,14,27,740,3,4106,40,1,1,3
4889,-3.659782,51.492938,5,20,1,704,3,4106,40,0,1,3
4890,-3.659782,51.492938,11,2,12,399,3,4106,40,0,1,3
4891,-3.659782,51.492938,11,4,22,213,3,4106,40,0,1,3
4892,-1.294631,51.062097,10,10,17,502,4,3404,30,1,1,3
4893,-1.294631,51.062097,8,0,11,193,4,3404,30,0,1,3
4894,-1.294631,51.062097,7,5,7,282,4,3404,30,0,1,3
4895,-1.294631,51.062097,5,15,22,349,4,3404,30,0,1,3
4896,-0.019482,51.6022,7,7,31,13,3,406,50,1,1,0
4897,-0.019482,51.6022,6,21,20,449,3,406,50,0,1,0
4898,-0.019482,51.6022,8,12,19,526,3,406,50,0,1,0
4899,-0.019482,51.6022,9,9,21,591,3,406,50,0,1,0
4900,0.025747,51.596393,3,0,14,14,3,406,50,1,1,5
4901,0.025747,51.596393,11,4,14,686,3,406,50,0,1,5
4902,0.025747,51.596393,10,16,6,609,3,406,50,0,1,5
4903,0.025747,51.596393,9,3,6,284,3,406,50,0,1,5
4904,-3.167516,50.813536,5,3,23,580,3,30,50,1,1,0
4905,-3.167516,50.813536,4,11,10,533,3,30,50,0,1,0
4906,-3.167516,50.813536,6,6,6,463,3,30,50,0,1,0
4907,-3.167516,50.813536,2,16,16,818,3,30,50,0,1,0
4908,-0.161855,51.416214,10,23,14,22,3,217,30,1,1,3
4909,-0.161855,51.416214,6,13,12,501,3,217,30,0,1,3
4910,-0.161855,51.416214,5,1,24,76,3,217,30,0,1,3
4911,-0.161855,51.416214,4,18,13,331,3,217,30,0,1,3
4912,-1.566128,53.505991,10,9,13,210,3,629,30,1,1,0
4913,-1.566128,53.505991,8,14,16,646,3,629,30,0,1,0
4914,-1.566128,53.505991,2,16,4,68,3,629,30,0,1,0
4915,-1.566128,53.505991,9,13,16,886,3,629,30,0,1,0
4916,1.098507,51.365102,4,7,15,531,4,2205,30,1,1,3
4917,1.098507,51.365102,4,14,23,638,4,2205,30,0,1,3
4918,1.098507,51.365102,12,13,18,453,4,2205,30,0,1,3
4919,1.098507,51.365102,4,19,7,42,4,2205,30,0,1,3
4920,0.14503,52.176619,3,16,16,390,3,1134,30,1,1,1
4921,0.14503,52.176619,2,19,3,593,3,1134,30,0,1,1
4922,0.14503,52.176619,6,10,27,232,3,1134,30,0,1,1
4923,0.14503,52.176619,1,2,26,302,3,1134,30,0,1,1
4924,-0.083712,51.424315,10,18,26,9,5,0,30,1,1,0
4925,-0.083712,51.424315,12,17,26,156,5,0,30,0,1,0
4926,-0.083712,51.424315,4,17,22,596,5,0,30,0,1,0
4927,-0.083712,51.424315,10,7,19,200,5,0,30,0,1,0
4928,-3.39357,51.162313,2,12,14,609,3,39,60,1,1,0
4929,-3.39357,51.162313,5,11,6,710,3,39,60,0,1,0
4930,-3.39357,51.162313,8,6,8,931,3,39,60,0,1,0
4931,-3.39357,51.162313,6,1,27,384,3,39,60,0,1,0
4932,-0.11759,51.509933,6,18,26,1,3,3211,30,1,1,0
4933,-0.11759,51.509933,12,9,1,536,3,3211,30,0,1,0
4934,-0.11759,51.509933,1,14,20,434,3,3211,30,0,1,0
4935,-0.11759,51.509933,4,22,20,172,3,3211,30,0,1,0
4936,-0.146845,51.442416,11,11,22,10,5,0,30,1,1,3
4937,-0.146845,51.442416,11,19,15,508,5,0,30,0,1,3
4938,-0.146845,51.442416,7,17,8,738,5,0,30,0,1,3
4939,-0.146845,51.442416,5,15,20,541,5,0,30,0,1,3
4940,-0.492752,52.031814,1,16,27,424,5,100,20,1,1,2
4941,-0.492752,52.031814,10,7,15,468,5,100,20,0,1,2
4942,-0.492752,52.031814,2,7,7,576,5,100,20,0,1,2
4943,-0.492752,52.031814,5,16,7,728,5,100,20,0,1,2
4944,-0.418555,51.44136,6,18,29,25,6,0,30,1,1,0
4945,-0.418555,51.44136,3,6,23,751,6,0,30,0,1,0
4946,-0.418555,51.44136,12,20,15,846,6,0,30,0,1,0
4947,-0.418555,51.44136,8,9,16,524,6,0,30,0,1,0
4948,-1.956063,52.49557,2,14,21,305,3,457,40,1,2,3
4949,-1.956063,52.49557,4,15,26,215,3,457,40,0,2,3
4950,-1.956063,52.49557,10,4,1,608,3,457,40,0,2,3
4951,-1.956063,52.49557,10,20,19,592,3,457,40,0,2,3
4952,-2.898563,53.555254,1,7,13,84,4,5197,30,1,1,6
4953,-2.898563,53.555254,11,14,28,664,4,5197,30,0,1,6
4954,-2.898563,53.555254,5,1,5,807,4,5197,30,0,1,6
4955,-2.898563,53.555254,3,20,20,45,4,5197,30,0,1,6
4956,-0.029038,51.614951,11,8,24,13,3,1009,30,1,2,3
4957,-0.029038,51.614951,1,3,24,499,3,1009,30,0,2,3
4958,-0.029038,51.614951,11,20,10,214,3,1009,30,0,2,3
4959,-0.029038,51.614951,12,9,8,389,3,1009,30,0,2,3
4960,-0.318849,51.937054,1,8,29,433,3,505,70,1,1,0
4961,-0.318849,51.937054,10,23,25,534,3,505,70,0,1,0
4962,-0.318849,51.937054,10,21,12,161,3,505,70,0,1,0
4963,-0.318849,51.937054,2,21,11,820,3,505,70,0,1,0
4964,0.144127,52.176095,1,10,29,390,6,0,30,1,1,1
4965,0.144127,52.176095,7,4,12,57,6,0,30,0,1,1
4966,0.144127,52.176095,11,23,10,491,6,0,30,0,1,1
4967,0.144127,52.176095,11,7,1,461,6,0,30,0,1,1
4968,-1.061446,53.472749,2,11,23,211,4,6463,30,1,1,3
4969,-1.061446,53.472749,5,16,12,579,4,6463,30,0,1,3
4970,-1.061446,53.472749,4,11,23,606,4,6463,30,0,1,3
4971,-1.061446,53.472749,5,13,22,505,4,6463,30,0,1,3
4972,-2.788011,53.393761,6,7,22,90,3,5080,50,1,2,3
4973,-2.788011,53.393761,4,19,25,783,3,5080,50,0,2,3
4974,-2.788011,53.393761,2,2,9,443,3,5080,50,0,2,3
4975,-2.788011,53.393761,3,7,1,743,3,5080,50,0,2,3
4976,-3.602126,51.512039,12,21,22,740,6,0,30,1,2,3
4977,-3.602126,51.512039,12,16,7,586,6,0,30,0,2,3
4978,-3.602126,51.512039,4,21,27,429,6,0,30,0,2,3
4979,-3.602126,51.512039,6,0,4,104,6,0,30,0,2,3
4980,-0.962539,51.438327,5,21,24,472,6,7201,30,1,1,8
4981,-0.962539,51.438327,9,6,27,54,6,7201,30,0,1,8
4982,-0.962539,51.438327,3,3,25,596,6,7201,30,0,1,8
4983,-0.962539,51.438327,6,16,11,51,6,7201,30,0,1,8
4984,-0.28803,53.758576,10,17,29,228,6,0,20,1,1,6
4985,-0.28803,53.758576,10,16,1,867,6,0,20,0,1,6
4986,-0.28803,53.758576,6,17,27,196,6,0,20,0,1,6
4987,-0.28803,53.758576,4,8,7,596,6,0,20,0,1,6
4988,-3.510191,55.8867,7,13,18,940,4,7015,30,1,1,9
4989,-3.510191,55.8867,10,10,19,569,4,7015,30,0,1,9
4990,-3.510191,55.8867,5,2,6,435,4,7015,30,0,1,9
4991,-3.510191,55.8867,3,2,21,475,4,7015,30,0,1,9
4992,-0.165152,51.430833,9,15,29,10,3,24,30,1,1,3
4993,-0.165152,51.430833,2,14,18,772,3,24,30,0,1,3
4994,-0.165152,51.430833,3,1,18,218,3,24,30,0,1,3
4995,-0.165152,51.430833,11,20,27,192,3,24,30,0,1,3
4996,-0.111501,51.482948,1,19,18,9,3,23,30,1,1,3
4997,-0.111501,51.482948,2,4,21,564,3,23,30,0,1,3
4998,-0.111501,51.482948,1,7,16,910,3,23,30,0,1,3
4999,-0.111501,51.482948,8,5,14,799,3,23,30,0,1,3
5000,-0.477055,50.817978,7,5,14,558,3,259,50,1,2,1
5001,-0.477055,50.817978,8,6,12,321,3,259,50,0,2,1
5002,-0.477055,50.817978,6,12,26,848,3,259,50,0,2,1
5003,-0.477055,50.817978,1,14,7,276,3,259,50,0,2,1
5004,0.146541,52.21103,1,12,18,390,3,1134,30,1,1,3
5005,0.146541,52.21103,10,4,6,892,3,1134,30,0,1,3
5006,0.146541,52.21103,6,20,14,165,3,1134,30,0,1,3
5007,0.146541,52.21103,3,21,2,98,3,1134,30,0,1,3
5008,-1.706096,54.788237,12,18,24,169,5,17,60,1,4,0
5009,-1.706096,54.788237,5,11,12,429,5,17,60,0,4,0
5010,-1.706096,54.788237,7,6,9,413,5,17,60,0,4,0
5011,-1.706096,54.788237,10,2,15,257,5,17,60,0,4,0
5012,-5.079014,56.236507,11,10,16,913,3,819,40,1,1,0
5013,-5.079014,56.236507,10,5,25,686,3,819,40,0,1,0
5014,-5.079014,56.236507,8,10,27,696,3,819,40,0,1,0
5015,-5.079014,56.236507,1,13,4,883,3,819,40,0,1,0
5016,-3.111989,53.39014,12,19,18,95,6,0,40,1,1,3
5017,-3.111989,53.39014,8,9,11,374,6,0,40,0,1,3
5018,-3.111989,53.39014,10,22,21,761,6,0,40,0,1,3
5019,-3.111989,53.39014,2,6,16,829,6,0,40,0,1,3
5020,-4.751155,50.663301,6,12,30,596,6,0,30,1,1,3
5021,-4.751155,50.663301,4,18,12,694,6,0,30,0,1,3
5022,-4.751155,50.663301,1,18,4,398,6,0,30,0,1,3
5023,-4.751155,50.663301,3,4,25,523,6,0,30,0,1,3
5024,-1.399017,54.906797,5,19,25,150,5,511,30,1,1,3
5025,-1.399017,54.906797,6,1,19,638,5,511,30,0,1,3
5026,-1.399017,54.906797,4,6,5,668,5,511,30,0,1,3
5027,-1.399017,54.906797,8,0,7,671,5,511,30,0,1,3
5028,-1.116321,53.349868,10,13,31,341,6,0,30,1,1,0
5029,-1.116321,53.349868,7,9,15,257,6,0,30,0,1,0
5030,-1.116321,53.349868,7,14,17,32,6,0,30,0,1,0
5031,-1.116321,53.349868,9,16,17,194,6,0,30,0,1,0
5032,-3.21505,51.796942,4,16,19,730,3,4047,30,1,9,9
5033,-3.21505,51.796942,1,9,25,528,3,4047,30,0,9,9
5034,-3.21505,51.796942,7,12,4,34,3,4047,30,0,9,9
5035,-3.21505,51.796942,12,12,22,427,3,4047,30,0,9,9
5036,-1.552961,53.128316,1,7,28,329,5,291,30,1,1,0
5037,-1.552961,53.128316,2,4,1,169,5,291,30,0,1,0
5038,-1.552961,53.128316,9,1,7,149,5,291,30,0,1,0
5039,-1.552961,53.128316,9,12,1,889,5,291,30,0,1,0
5040,-1.438305,52.923865,2,19,20,323,5,351,40,1,1,0
5041,-1.438305,52.923865,5,13,8,926,5,351,40,0,1,0
5042,-1.438305,52.923865,10,15,23,938,5,351,40,0,1,0
5043,-1.438305,52.923865,12,18,23,674,5,351,40,0,1,0
5044,-2.562348,51.507581,8,10,14,612,3,4174,40,1,2,3
5045,-2.562348,51.507581,12,2,12,663,3,4174,40,0,2,3
5046,-2.562348,51.507581,11,11,19,390,3,4174,40,0,2,3
5047,-2.562348,51.507581,8,6,11,291,3,4174,40,0,2,3
5048,-3.264049,51.442437,2,21,24,746,3,4050,30,1,2,0
5049,-3.264049,51.442437,2,9,22,558,3,4050,30,0,2,0
5050,-3.264049,51.442437,1,19,9,606,3,4050,30,0,2,0
5051,-3.264049,51.442437,9,7,3,561,3,4050,30,0,2,0
5052,-0.178551,51.412248,4,20,13,22,5,0,30,1,1,6
5053,-0.178551,51.412248,3,8,3,867,5,0,30,0,1,6
5054,-0.178551,51.412248,9,11,4,127,5,0,30,0,1,6
5055,-0.178551,51.412248,10,2,25,304,5,0,30,0,1,6
5056,0.672199,51.718011,3,21,26,458,4,1018,60,1,1,6
5057,0.672199,51.718011,10,16,18,880,4,1018,60,0,1,6
5058,0.672199,51.718011,1,13,8,303,4,1018,60,0,1,6
5059,0.672199,51.718011,9,3,1,223,4,1018,60,0,1,6
5060,-0.433327,50.82061,5,9,24,564,6,0,30,1,1,3
5061,-0.433327,50.82061,3,21,1,313,6,0,30,0,1,3
5062,-0.433327,50.82061,10,21,7,161,6,0,30,0,1,3
5063,-0.433327,50.82061,2,10,10,167,6,0,30,0,1,3
5064,-2.481581,51.334663,1,15,26,611,6,0,40,1,1,0
5065,-2.481581,51.334663,4,1,1,706,6,0,40,0,1,0
5066,-2.481581,51.334663,4,8,13,551,6,0,40,0,1,0
5067,-2.481581,51.334663,5,13,11,182,6,0,40,0,1,0
5068,-4.412291,55.852864,10,10,21,935,6,0,30,1,2,3
5069,-4.412291,55.852864,10,9,11,402,6,0,30,0,2,3
5070,-4.412291,55.852864,6,2,4,282,6,0,30,0,2,3
5071,-4.412291,55.852864,5,1,26,488,6,0,30,0,2,3
